Periodo;Codigo usuario;Factura;Estrato;Ciclo;COD Municipio;Estado;Consumo;Normalizado;Promedio;Dias_Facturados;ID_Mes;es_estacional
202111;1;24165686;12;2;601;A;19.0;9.019655911983358;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;6.8371023689215935;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;7.204508787134191;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;7.8196260841479885;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;6.144693674147121;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;6.798089383881076;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;7.1348775995347316;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;5.083637757948149;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;8.22508480323549;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;6.607190519047496;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;4.12390127278074;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;5.796563351089378;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;6.232316671140281;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;1.0531801759043338;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;0.9791137456447234;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;1.0305308858264206;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;1.0240843095977124;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;1.9584751485660346;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;1.0272887936851487;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;2.0112938780776632;18.0;31;16;1
202306;2;28256413;13;2;601;A;4.0;1.970472180094498;21.0;31;17;1
202305;2;28031036;13;2;601;A;8.0;4.183460124206204;24.0;30;18;1
202304;2;27805538;13;2;601;A;16.0;8.457458848608358;26.0;30;19;1
202303;2;27582442;13;2;601;A;29.0;14.834040532160415;26.0;31;20;1
202302;2;27358675;13;2;601;A;26.0;13.621986016177654;26.0;30;21;1
202301;2;27136907;13;2;601;A;27.0;13.837826947508004;26.0;30;22;1
202212;2;26918960;13;2;601;A;27.0;14.048325917927833;25.0;30;23;1
202211;2;26696151;13;2;601;A;26.0;13.313990720157673;25.0;30;24;1
202210;2;26477626;13;2;601;A;29.0;14.833781619230143;24.0;31;25;1
202209;2;26272987;13;2;601;A;27.0;13.68344474725248;25.0;31;26;1
202208;2;26044665;13;2;601;A;26.0;13.655829032863908;26.0;30;27;1
202207;2;25834670;13;2;601;A;27.0;14.503780307004812;27.0;29;28;1
202206;2;25616416;13;2;601;A;25.0;12.677439961451885;28.0;31;29;1
202205;2;25404617;13;2;601;A;24.0;12.513831050779597;29.0;30;30;1
202204;2;25197369;13;2;601;A;25.0;12.229003002105905;28.0;31;31;1
202203;2;24984752;13;2;601;A;30.0;14.92575091022435;27.0;31;32;1
202202;2;24778289;13;2;601;A;33.0;17.408266546065857;25.0;30;33;1
202201;2;24571289;13;2;601;A;32.0;16.513189893338613;22.0;30;34;1
202112;2;24366534;13;2;601;A;33.0;16.861435785650553;20.0;30;35;1
202111;2;24165688;13;2;601;A;27.0;13.259365312541718;19.0;32;36;1
202110;2;23961510;13;2;601;A;24.0;12.190620939101695;18.0;30;37;1
202109;2;23761498;13;2;601;A;24.0;13.572336413748086;17.0;28;38;1
202108;2;23565499;13;2;601;A;15.0;8.433232574695218;18.0;28;39;1
202107;2;23365400;13;2;601;A;17.0;8.613845600239339;19.0;30;40;1
202410;10;32011156;13;2;601;A;10.0;5.348566247190627;10.0;29;1;0
202409;10;31769681;13;2;601;A;6.0;3.03341413676465;11.0;31;2;0
202408;10;31527808;13;2;601;A;12.0;6.016852614425932;11.0;31;3;0
202407;10;31279782;13;2;601;A;13.0;6.603990257186978;10.0;30;4;0
202406;10;31044767;13;2;601;A;11.0;5.616224458026518;11.0;31;5;0
202405;10;30803592;13;2;601;A;10.0;5.0734605471278345;11.0;30;6;0
202404;10;30566985;13;2;601;A;12.0;6.12468082308417;11.0;31;7;0
202403;10;30332660;13;2;601;A;11.0;5.671215322776946;11.0;30;8;0
202402;10;30096661;13;2;601;A;11.0;5.407437998535846;11.0;32;9;0
202401;10;29864418;13;2;601;A;11.0;5.824246780834927;12.0;30;10;0
202312;10;29631067;13;2;601;A;13.0;6.372183322394131;12.0;31;11;0
202311;10;29401383;13;2;601;A;13.0;6.589583499982606;12.0;30;12;0
202310;10;29169444;13;2;601;A;13.0;6.849054149374153;12.0;30;13;0
202309;10;28940065;13;2;601;A;11.0;5.376175432088067;12.0;31;14;0
202308;10;28711409;13;2;601;A;11.0;5.726079287017774;12.0;30;15;0
202307;10;28490344;13;2;601;A;13.0;6.443035734541268;12.0;31;16;0
202306;10;28256420;13;2;601;A;13.0;6.653799473218585;11.0;31;17;0
202305;10;28031050;13;2;601;A;12.0;6.159895701223286;11.0;30;18;0
202304;10;27805545;13;2;601;A;13.0;6.780251990987701;11.0;30;19;0
202303;10;27582456;13;2;601;A;13.0;6.502746881686051;11.0;31;20;0
202302;10;27358687;13;2;601;A;11.0;5.7709477889153415;11.0;30;21;0
202301;10;27136914;13;2;601;A;11.0;5.7987346543453615;11.0;30;22;0
202212;10;26919001;13;2;601;A;11.0;5.766248241563489;11.0;30;23;0
202211;10;26696164;13;2;601;A;12.0;6.180930995321623;11.0;30;24;0
202210;10;26477664;13;2;601;A;12.0;5.882388939599377;11.0;31;25;0
202209;10;26272994;13;2;601;A;13.0;6.4118544761908405;10.0;31;26;0
202208;10;26044697;13;2;601;A;11.0;5.630880408307701;10.0;30;27;0
202207;10;25834686;13;2;601;A;13.0;6.858989143161912;9.0;29;28;0
202206;10;25616462;13;2;601;A;10.0;5.008894969638111;9.0;31;29;0
202205;10;25404630;13;2;601;A;11.0;5.701155740079356;8.0;30;30;0
202204;10;25197386;13;2;601;A;11.0;5.628514258729567;7.0;31;31;0
202203;10;24984759;13;2;601;A;9.0;4.544982168831439;8.0;31;32;0
202202;10;24778323;13;2;601;A;10.0;5.075629660532266;8.0;30;33;0
202201;10;24571296;13;2;601;A;8.0;4.0531170572012885;9.0;30;34;0
202112;10;24366552;13;2;601;A;9.0;4.714243298468586;8.0;30;35;0
202111;10;24165709;13;2;601;A;6.0;2.9109782524873173;9.0;32;36;0
202110;10;23961517;13;2;601;A;5.0;2.55427611702212;10.0;30;37;0
202109;10;23761525;13;2;601;A;11.0;6.142818319554974;10.0;28;38;0
202108;10;23565525;13;2;601;A;13.0;7.151396158310398;10.0;28;39;0
202107;10;23365407;13;2;601;A;10.0;5.179046404499893;10.0;30;40;0
202410;11;32011157;13;2;601;A;15.0;8.128148014406754;13.0;29;1;0
202409;11;31769682;13;2;601;A;16.0;7.848683810814406;13.0;31;2;0
202408;11;31527809;13;2;601;A;16.0;8.150763321167284;13.0;31;3;0
202407;11;31279783;13;2;601;A;12.0;6.317375166151623;13.0;30;4;0
202406;11;31044768;13;2;601;A;13.0;6.3810413276108875;13.0;31;5;0
202405;11;30803593;13;2;601;A;11.0;5.747797719828668;14.0;30;6;0
202404;11;30566986;13;2;601;A;14.0;7.129318696404843;14.0;31;7;0
202403;11;30332662;13;2;601;A;16.0;8.376685715234345;14.0;30;8;0
202402;11;30096663;13;2;601;A;16.0;7.617679990817319;14.0;32;9;0
202401;11;29864420;13;2;601;A;11.0;5.718089871256728;14.0;30;10;0
202312;11;29631068;13;2;601;A;14.0;7.124988692574092;14.0;31;11;0
202311;11;29401388;13;2;601;A;15.0;7.929481217046844;14.0;30;12;0
202310;11;29169445;13;2;601;A;15.0;7.635833204537611;13.0;30;13;0
202309;11;28940066;13;2;601;A;19.0;9.640905528989391;11.0;31;14;0
202308;11;28711410;13;2;601;A;16.0;8.419886942710386;11.0;30;15;0
202307;11;28490345;13;2;601;A;12.0;6.066405856598788;11.0;31;16;0
202306;11;28256421;13;2;601;A;14.0;7.140666725034658;10.0;31;17;0
202305;11;28031052;13;2;601;A;14.0;7.159740169194394;10.0;30;18;0
202304;11;27805546;13;2;601;A;7.0;3.570234364899256;10.0;30;19;0
202303;11;27582458;13;2;601;A;8.0;3.955511845885107;10.0;31;20;0
202302;11;27358689;13;2;601;A;12.0;6.327305738773805;9.0;30;21;0
202301;11;27136915;13;2;601;A;12.0;6.247811029054086;8.0;30;22;0
202212;11;26919005;13;2;601;A;11.0;5.5708127619711245;8.0;30;23;0
202211;11;26696165;13;2;601;A;13.0;6.64346974089238;8.0;30;24;0
202210;11;26477667;13;2;601;A;9.0;4.611764588619753;9.0;31;25;0
202209;11;26272995;13;2;601;A;6.0;3.04712419974792;10.0;31;26;0
202208;11;26044699;13;2;601;A;3.0;1.5218188672888424;12.0;30;27;0
202207;11;25834688;13;2;601;A;10.0;5.234391905723728;11.0;29;28;0
202206;11;25616465;13;2;601;A;12.0;5.954173966780101;11.0;31;29;0
202205;11;25404632;13;2;601;A;13.0;6.580307954439473;9.0;30;30;0
202204;11;25197388;13;2;601;A;13.0;6.361152231364912;8.0;31;31;0
202203;11;24984760;13;2;601;A;14.0;6.91092464339448;7.0;31;32;0
202202;11;24778327;13;2;601;A;12.0;6.352583347624307;6.0;30;33;0
202201;11;24571297;13;2;601;A;6.0;3.0327216666145214;6.0;30;34;0
202112;11;24366555;13;2;601;A;9.0;4.764592670503668;6.0;30;35;0
202111;11;24165711;13;2;601;A;5.0;2.4239114571186033;7.0;32;36;0
202110;11;23961518;13;2;601;A;4.0;2.0458037932951445;8.0;30;37;0
202109;11;23761528;13;2;601;A;6.0;3.2583812011218054;8.0;28;38;0
202108;11;23565528;13;2;601;A;7.0;3.8272110603966416;8.0;28;39;0
202107;11;23365408;13;2;601;A;9.0;4.744414723314206;8.0;30;40;0
202410;12;32011158;13;2;601;A;10.0;5.413563702026163;11.0;29;1;0
202409;12;31769683;13;2;601;A;11.0;5.515617039352823;9.0;31;2;0
202408;12;31527810;13;2;601;A;12.0;6.060258014385547;7.0;31;3;0
202407;12;31279784;13;2;601;A;12.0;6.173820443014476;6.0;30;4;0
202406;12;31044769;13;2;601;A;15.0;7.401937040329687;3.0;31;5;0
202405;12;30803594;13;2;601;A;10.0;5.275791114425787;2.0;30;6;0
202404;12;30566987;13;2;601;A;10.0;4.919697863636815;1.0;31;7;0
202403;12;30332664;13;2;601;A;0.0;0.0;5.0;30;8;0
202402;12;30096665;13;2;601;A;0.0;0.0;9.0;32;9;0
202401;12;29864422;13;2;601;A;0.0;0.0;12.0;30;10;0
202312;12;29631069;13;2;601;A;0.0;0.0;13.0;31;11;0
202311;12;29401392;13;2;601;A;0.0;0.0;14.0;30;12;0
202310;12;29169446;13;2;601;A;4.0;2.051797749946362;15.0;30;13;0
202309;12;28940067;13;2;601;A;29.0;14.727811975701819;12.0;31;14;0
202308;12;28711411;13;2;601;A;25.0;13.209860890102677;11.0;30;15;0
202307;12;28490346;13;2;601;A;15.0;7.359039843305559;10.0;31;16;0
202306;12;28256422;13;2;601;A;8.0;4.02941929952234;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;4.127316251090822;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;4.639026478735713;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;5.502444516965362;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;7.890225433605185;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;6.731319964472564;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;6.702433770824321;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;4.183216126445294;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;0.49123189250675975;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;5.368475951819556;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;7.620864218674621;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;5.182958696202492;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;5.510010049956494;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;3.965008849154958;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;5.2474533436760105;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;5.76504432007831;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;5.129746065464529;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;4.278419892038515;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;5.2535809444568295;9.0;30;37;0
202109;12;23761531;13;2;601;A;7.0;3.8379551738334827;9.0;28;38;0
202108;12;23565531;13;2;601;A;8.0;4.501521174127791;9.0;28;39;0
202107;12;23365409;13;2;601;A;7.0;3.6113024177017308;10.0;30;40;0
202410;13;32011159;13;2;601;A;4.0;2.120938965638431;5.0;29;1;0
202409;13;31769684;13;2;601;A;2.0;1.0094093230320815;6.0;31;2;0
202408;13;31527811;13;2;601;A;3.0;1.535910333999464;7.0;31;3;0
202407;13;31279785;13;2;601;A;5.0;2.5572067756510366;7.0;30;4;0
202406;13;31044770;13;2;601;A;8.0;4.019326390245725;7.0;31;5;0
202405;13;30803595;13;2;601;A;10.0;5.29359754089899;6.0;30;6;0
202404;13;30566988;13;2;601;A;6.0;3.0370738946385187;5.0;31;7;0
202403;13;30332666;13;2;601;A;6.0;3.1776480107911276;5.0;30;8;0
202402;13;30096667;13;2;601;A;8.0;3.8988195548906113;5.0;32;9;0
202401;13;29864424;13;2;601;A;7.0;3.695698111591407;5.0;30;10;0
202312;13;29631070;13;2;601;A;8.0;4.009556587471825;4.0;31;11;0
202311;13;29401397;13;2;601;A;3.0;1.517922456599275;5.0;30;12;0
202310;13;29169447;13;2;601;A;0.0;0.0;6.0;30;13;0
202309;13;28940068;13;2;601;A;4.0;2.0128683466352393;7.0;31;14;0
202308;13;28711412;13;2;601;A;7.0;3.622850843182336;7.0;30;15;0
202307;13;28490347;13;2;601;A;7.0;3.4318871128242234;8.0;31;16;0
202306;13;28256423;13;2;601;A;7.0;3.491684863648903;9.0;31;17;0
202305;13;28031056;13;2;601;A;5.0;2.6495647051627547;9.0;30;18;0
202304;13;27805548;13;2;601;A;9.0;4.65063516288518;9.0;30;19;0
202303;13;27582462;13;2;601;A;9.0;4.557395564837568;9.0;31;20;0
202302;13;27358693;13;2;601;A;9.0;4.630354759231751;9.0;30;21;0
202301;13;27136917;13;2;601;A;11.0;5.564285341645264;9.0;30;22;0
202212;13;26919015;13;2;601;A;11.0;5.711378980817798;9.0;30;23;0
202211;13;26696167;13;2;601;A;9.0;4.633404460466459;9.0;30;24;0
202210;13;26477673;13;2;601;A;9.0;4.587770520371816;10.0;31;25;0
202209;13;26272997;13;2;601;A;8.0;3.9845536207387737;10.0;31;26;0
202208;13;26044703;13;2;601;A;9.0;4.569664725953384;10.0;30;27;0
202207;13;25834692;13;2;601;A;9.0;4.856568455281902;10.0;29;28;0
202206;13;25616471;13;2;601;A;12.0;6.1161185231084065;9.0;31;29;0
202205;13;25404636;13;2;601;A;10.0;5.0891801848794485;9.0;30;30;0
202204;13;25197392;13;2;601;A;12.0;6.099366403305003;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;4.613824238575118;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;4.181571363544958;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;4.681781891376572;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;4.0572033038850615;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;4.866617452573858;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;5.666959560166004;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;6.780967621957512;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;5.053661709525559;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;4.045837198817398;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;3.2682185922420572;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;1.0010560009418317;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;4.039187036375275;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;4.643838903265759;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;2.4757450019480483;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;4.175404262399974;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;2.0352241697274334;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;3.1765204425952027;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;2.0934468472822365;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;3.5500775859067177;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;2.1149684641306665;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;3.129434949562536;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;3.535195996418177;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;3.0108841019662953;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;1.5332467154694556;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;3.0838749405658414;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;3.1167046523625492;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;1.5042395173920706;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;4.115954611627686;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;2.104978559557476;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;1.0418910446518501;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;1.0117999679364948;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;0.9854896373603573;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;1.4967063262611402;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;2.564510153694967;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;1.6203823659104253;5.0;29;28;0
202206;14;25616474;13;2;601;A;3.0;1.4746226024027242;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;2.6359707534619514;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;1.9845074248448666;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;4.047122099556927;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;4.090044558925372;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;1.0565644140261898;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;1.038620461406351;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;1.427700994654022;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;1.5538815689527916;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;2.7945286836854235;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;2.172749691665861;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;2.055522991346886;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;15.479821578205334;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;15.391796674033927;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;15.627045242074683;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;12.821068760299015;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;12.269129232263715;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;12.176674034322646;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;11.259316669490586;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;9.28242211907919;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;13.308049104408687;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;10.199908626453835;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;8.593069504075192;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;8.455983934641326;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;3.6060433009187136;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;4.5652467568888815;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;4.573086171826645;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;5.401894154287552;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;5.9078726744647945;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;3.539217538410695;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;1.5705181698718904;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;5.0085943654612874;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;11.92254308857758;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;8.247022372200004;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;8.648059263598503;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;7.744575135645806;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;7.397439933456639;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;6.120821956528642;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;6.24944542269098;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;5.4508147777211375;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;3.026596175969877;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;7.16629559921108;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;6.084682774407334;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;12.124265726891025;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;9.715557799827556;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;8.226360853389297;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;8.587909018555864;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;10.10984757767642;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;7.321251877788065;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;7.721856400552424;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;7.188625094438844;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;9.12439089363135;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;12.982206763791734;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;12.067104899636998;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;13.49949626660145;9.0;31;3;1
202407;1;31279774;12;2;601;A;8.0;12.20449178699909;10.0;30;4;1
202406;1;31044759;12;2;601;A;9.0;13.559084811251156;10.0;31;5;1
202405;1;30803584;12;2;601;A;8.0;12.307909254090598;10.0;30;6;1
202404;1;30566977;12;2;601;A;9.0;13.61629615569148;10.0;31;7;1
202403;1;30332642;12;2;601;A;10.0;15.399902991767178;11.0;30;8;1
202402;1;30096646;12;2;601;A;12.0;17.630999815552826;11.0;32;9;1
202401;1;29864400;12;2;601;A;13.0;19.958739296405536;11.0;30;10;1
202312;1;29631059;12;2;601;A;11.0;16.501151453504864;11.0;31;11;1
202311;1;29401330;12;2;601;A;10.0;15.49727898408974;12.0;30;12;1
202310;1;29169436;12;2;601;A;9.0;14.036889658314738;13.0;30;13;1
202309;1;28940057;12;2;601;A;13.0;19.583966027615503;13.0;31;14;1
202308;1;28711401;12;2;601;A;12.0;18.723517331373003;13.0;30;15;1
202307;1;28490336;12;2;601;A;14.0;21.022083625119254;13.0;31;16;1
202306;1;28256412;12;2;601;A;14.0;21.11302505018532;12.0;31;17;1
202305;1;28031035;12;2;601;A;13.0;20.311935991395615;12.0;30;18;1
202304;1;27805537;12;2;601;A;17.0;26.394264981463806;11.0;30;19;1
202303;1;27582440;12;2;601;A;13.0;19.961996692742222;11.0;31;20;1
202302;1;27358673;12;2;601;A;13.0;20.4547973660258;12.0;30;21;1
202301;1;27136906;12;2;601;A;11.0;17.146732675509817;12.0;30;22;1
202212;1;26918955;12;2;601;A;8.0;12.554327349075919;12.0;30;23;1
202211;1;26696150;12;2;601;A;13.0;20.515332117302385;12.0;30;24;1
202210;1;26477623;12;2;601;A;14.0;20.808802266352743;12.0;31;25;1
202209;1;26272986;12;2;601;A;13.0;19.097218738208458;12.0;31;26;1
202208;1;26044663;12;2;601;A;16.0;24.662045863597868;12.0;30;27;1
202207;1;25834668;12;2;601;A;9.0;14.70635481222277;13.0;29;28;1
202206;1;25616413;12;2;601;A;13.0;19.626512437682997;15.0;31;29;1
202205;1;25404616;12;2;601;A;12.0;18.35144808206497;16.0;30;30;1
202204;1;25197367;12;2;601;A;11.0;16.193637229754373;16.0;31;31;1
202203;1;24984751;12;2;601;A;16.0;24.36961405613225;16.0;31;32;1
202202;1;24778285;12;2;601;A;15.0;23.369399043729228;16.0;30;33;1
202201;1;24571288;12;2;601;A;13.0;20.632989457989723;15.0;30;34;1
202112;1;24366532;12;2;601;A;27.0;41.03852258250093;13.0;30;35;1
202111;1;24165686;12;2;601;A;19.0;27.058967735950077;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;20.511307106764782;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;21.613526361402574;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;23.458878252443967;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;18.434081022441365;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;20.394268151643228;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;21.404632798604194;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;15.250913273844446;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;24.67525440970647;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;19.821571557142487;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;12.37170381834222;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;17.389690053268133;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;18.696950013420842;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;3.159540527713001;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;2.93734123693417;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;3.0915926574792616;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;3.0722529287931373;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;5.875425445698104;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;3.081866381055446;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;6.03388163423299;18.0;31;16;1
